# Solar Eclipse Obscuration file for 2017-08-21 19:05:00
grid,lat,lon,obsc
NB46,-73.5,89.0,0.0
NB47,-72.5,89.0,0.0
NB48,-71.5,89.0,0.0
NB49,-70.5,89.0,0.0
NC40,-69.5,89.0,0.0
NC41,-68.5,89.0,0.0
NC42,-67.5,89.0,0.0
NC43,-66.5,89.0,0.0
NC44,-65.5,89.0,0.0
NC45,-64.5,89.0,0.0
NC46,-63.5,89.0,0.0
NC47,-62.5,89.0,0.0
NC48,-61.5,89.0,0.0
NC49,-60.5,89.0,0.0
ND40,-59.5,89.0,0.0
ND41,-58.5,89.0,0.0
ND42,-57.5,89.0,0.0
ND43,-56.5,89.0,0.0
ND44,-55.5,89.0,0.0
ND45,-54.5,89.0,0.0
ND46,-53.5,89.0,0.0
ND47,-52.5,89.0,0.0
ND48,-51.5,89.0,0.0
ND49,-50.5,89.0,0.0
NE40,-49.5,89.0,0.0
NE41,-48.5,89.0,0.0
NE42,-47.5,89.0,0.0
NE43,-46.5,89.0,0.0
NE44,-45.5,89.0,0.0
NE45,-44.5,89.0,0.0
NE46,-43.5,89.0,0.0
NE47,-42.5,89.0,0.0
NE48,-41.5,89.0,0.0
NE49,-40.5,89.0,0.0
NF40,-39.5,89.0,0.0
NF41,-38.5,89.0,0.0
NF42,-37.5,89.0,0.0
NF43,-36.5,89.0,0.0
NF44,-35.5,89.0,0.0
NF45,-34.5,89.0,0.0
NF46,-33.5,89.0,0.0
NF47,-32.5,89.0,0.0
NF48,-31.5,89.0,0.0
NF49,-30.5,89.0,0.0
NG40,-29.5,89.0,0.0
NG41,-28.5,89.0,0.0
NG42,-27.5,89.0,0.0
NG43,-26.5,89.0,0.0
NG44,-25.5,89.0,0.0
NG45,-24.5,89.0,0.0
NG46,-23.5,89.0,0.0
NG47,-22.5,89.0,0.0
NG48,-21.5,89.0,0.0
NG49,-20.5,89.0,0.0
NH40,-19.5,89.0,0.0
NH41,-18.5,89.0,0.0
NH42,-17.5,89.0,0.0
NH43,-16.5,89.0,0.0
NH44,-15.5,89.0,0.0
NH45,-14.5,89.0,0.0
NH46,-13.5,89.0,0.0
NH47,-12.5,89.0,0.0
NH48,-11.5,89.0,0.0
NH49,-10.5,89.0,0.0
NI40,-9.5,89.0,0.0
NI41,-8.5,89.0,0.0
NI42,-7.5,89.0,0.0
NI43,-6.5,89.0,0.0
NI44,-5.5,89.0,0.0
NI45,-4.5,89.0,0.0
NI46,-3.5,89.0,0.0
NI47,-2.5,89.0,0.0
NI48,-1.5,89.0,0.0
NI49,-0.5,89.0,0.0
NJ40,0.5,89.0,0.0
NJ41,1.5,89.0,0.0
NJ42,2.5,89.0,0.0
NJ43,3.5,89.0,0.0
NJ44,4.5,89.0,0.0
NJ45,5.5,89.0,0.0
NJ46,6.5,89.0,0.0
NJ47,7.5,89.0,0.0
NJ48,8.5,89.0,0.0
NJ49,9.5,89.0,0.0
NK40,10.5,89.0,0.0
NK41,11.5,89.0,0.0
NK42,12.5,89.0,0.0
NK43,13.5,89.0,0.0
NK44,14.5,89.0,0.0
NK45,15.5,89.0,0.0
NK46,16.5,89.0,0.0
NK47,17.5,89.0,0.0
NK48,18.5,89.0,0.0
NK49,19.5,89.0,0.0
NL40,20.5,89.0,0.0
NL41,21.5,89.0,0.0
NL42,22.5,89.0,0.0
NL43,23.5,89.0,0.0
NL44,24.5,89.0,0.0
NL45,25.5,89.0,0.0
NL46,26.5,89.0,0.0
NL47,27.5,89.0,0.0
NL48,28.5,89.0,0.0
NL49,29.5,89.0,0.0
NM40,30.5,89.0,0.0
NM41,31.5,89.0,0.0
NM42,32.5,89.0,0.0
NM43,33.5,89.0,0.0
NM44,34.5,89.0,0.0
NM45,35.5,89.0,0.0
NM46,36.5,89.0,0.0
NM47,37.5,89.0,0.0
NM48,38.5,89.0,0.0
NM49,39.5,89.0,0.0
NN40,40.5,89.0,0.0
NN41,41.5,89.0,0.0
NN42,42.5,89.0,0.0
NN43,43.5,89.0,0.0
NN44,44.5,89.0,0.0
NN45,45.5,89.0,0.0
NN46,46.5,89.0,0.0
NN47,47.5,89.0,0.0
NN48,48.5,89.0,0.0
NN49,49.5,89.0,0.0
NO40,50.5,89.0,0.0
NO41,51.5,89.0,0.0
NO42,52.5,89.0,0.0
NO43,53.5,89.0,0.0
NO44,54.5,89.0,0.0
NO45,55.5,89.0,0.0
NO46,56.5,89.0,0.0
NO47,57.5,89.0,0.0
NO48,58.5,89.0,0.0
NO49,59.5,89.0,0.0
NP40,60.5,89.0,0.0
NP41,61.5,89.0,0.0
NP42,62.5,89.0,0.0
NP43,63.5,89.0,0.0
NP44,64.5,89.0,0.0
NP45,65.5,89.0,0.0
NP46,66.5,89.0,0.0
NP47,67.5,89.0,0.0
NP48,68.5,89.0,0.0
NP49,69.5,89.0,0.0
NQ40,70.5,89.0,0.0
NQ41,71.5,89.0,0.0
NQ42,72.5,89.0,0.0
NQ43,73.5,89.0,0.0
NQ44,74.5,89.0,0.0
NQ45,75.5,89.0,0.0
NQ46,76.5,89.0,0.0
NQ47,77.5,89.0,0.0
NQ48,78.5,89.0,0.0
NQ49,79.5,89.0,0.0
NR40,80.5,89.0,0.0
NR41,81.5,89.0,0.0
NR42,82.5,89.0,0.0
NR43,83.5,89.0,0.0
NR44,84.5,89.0,0.0
NR45,85.5,89.0,0.0
NR46,86.5,89.0,0.0
NR47,87.5,89.0,0.0
NR48,88.5,89.0,0.0
NR49,89.5,89.0,0.0
NA50,-89.5,91.0,0.0
NA51,-88.5,91.0,0.0
NA52,-87.5,91.0,0.0
NA53,-86.5,91.0,0.0
NA54,-85.5,91.0,0.0
NA55,-84.5,91.0,0.0
NA56,-83.5,91.0,0.0
NA57,-82.5,91.0,0.0
NA58,-81.5,91.0,0.0
NA59,-80.5,91.0,0.0
NB50,-79.5,91.0,0.0
NB51,-78.5,91.0,0.0
NB52,-77.5,91.0,0.0
NB53,-76.5,91.0,0.0
NB54,-75.5,91.0,0.0
NB55,-74.5,91.0,0.0
NB56,-73.5,91.0,0.0
NB57,-72.5,91.0,0.0
NB58,-71.5,91.0,0.0
NB59,-70.5,91.0,0.0
NC50,-69.5,91.0,0.0
NC51,-68.5,91.0,0.0
NC52,-67.5,91.0,0.0
NC53,-66.5,91.0,0.0
NC54,-65.5,91.0,0.0
NC55,-64.5,91.0,0.0
NC56,-63.5,91.0,0.0
NC57,-62.5,91.0,0.0
NC58,-61.5,91.0,0.0
NC59,-60.5,91.0,0.0
ND50,-59.5,91.0,0.0
ND51,-58.5,91.0,0.0
ND52,-57.5,91.0,0.0
ND53,-56.5,91.0,0.0
ND54,-55.5,91.0,0.0
ND55,-54.5,91.0,0.0
ND56,-53.5,91.0,0.0
ND57,-52.5,91.0,0.0
ND58,-51.5,91.0,0.0
ND59,-50.5,91.0,0.0
NE50,-49.5,91.0,0.0
NE51,-48.5,91.0,0.0
NE52,-47.5,91.0,0.0
NE53,-46.5,91.0,0.0
NE54,-45.5,91.0,0.0
NE55,-44.5,91.0,0.0
NE56,-43.5,91.0,0.0
NE57,-42.5,91.0,0.0
NE58,-41.5,91.0,0.0
NE59,-40.5,91.0,0.0
NF50,-39.5,91.0,0.0
NF51,-38.5,91.0,0.0
NF52,-37.5,91.0,0.0
NF53,-36.5,91.0,0.0
NF54,-35.5,91.0,0.0
NF55,-34.5,91.0,0.0
NF56,-33.5,91.0,0.0
NF57,-32.5,91.0,0.0
NF58,-31.5,91.0,0.0
NF59,-30.5,91.0,0.0
NG50,-29.5,91.0,0.0
NG51,-28.5,91.0,0.0
NG52,-27.5,91.0,0.0
NG53,-26.5,91.0,0.0
NG54,-25.5,91.0,0.0
NG55,-24.5,91.0,0.0
NG56,-23.5,91.0,0.0
NG57,-22.5,91.0,0.0
NG58,-21.5,91.0,0.0
NG59,-20.5,91.0,0.0
NH50,-19.5,91.0,0.0
NH51,-18.5,91.0,0.0
NH52,-17.5,91.0,0.0
NH53,-16.5,91.0,0.0
NH54,-15.5,91.0,0.0
NH55,-14.5,91.0,0.0
NH56,-13.5,91.0,0.0
NH57,-12.5,91.0,0.0
NH58,-11.5,91.0,0.0
NH59,-10.5,91.0,0.0
NI50,-9.5,91.0,0.0
NI51,-8.5,91.0,0.0
NI52,-7.5,91.0,0.0
NI53,-6.5,91.0,0.0
NI54,-5.5,91.0,0.0
NI55,-4.5,91.0,0.0
NI56,-3.5,91.0,0.0
NI57,-2.5,91.0,0.0
NI58,-1.5,91.0,0.0
NI59,-0.5,91.0,0.0
NJ50,0.5,91.0,0.0
NJ51,1.5,91.0,0.0
NJ52,2.5,91.0,0.0
NJ53,3.5,91.0,0.0
NJ54,4.5,91.0,0.0
NJ55,5.5,91.0,0.0
NJ56,6.5,91.0,0.0
NJ57,7.5,91.0,0.0
NJ58,8.5,91.0,0.0
NJ59,9.5,91.0,0.0
NK50,10.5,91.0,0.0
NK51,11.5,91.0,0.0
NK52,12.5,91.0,0.0
NK53,13.5,91.0,0.0
NK54,14.5,91.0,0.0
NK55,15.5,91.0,0.0
NK56,16.5,91.0,0.0
NK57,17.5,91.0,0.0
NK58,18.5,91.0,0.0
NK59,19.5,91.0,0.0
NL50,20.5,91.0,0.0
NL51,21.5,91.0,0.0
NL52,22.5,91.0,0.0
NL53,23.5,91.0,0.0
NL54,24.5,91.0,0.0
NL55,25.5,91.0,0.0
NL56,26.5,91.0,0.0
NL57,27.5,91.0,0.0
NL58,28.5,91.0,0.0
NL59,29.5,91.0,0.0
NM50,30.5,91.0,0.0
NM51,31.5,91.0,0.0
NM52,32.5,91.0,0.0
NM53,33.5,91.0,0.0
NM54,34.5,91.0,0.0
NM55,35.5,91.0,0.0
NM56,36.5,91.0,0.0
NM57,37.5,91.0,0.0
NM58,38.5,91.0,0.0
NM59,39.5,91.0,0.0
NN50,40.5,91.0,0.0
NN51,41.5,91.0,0.0
NN52,42.5,91.0,0.0
NN53,43.5,91.0,0.0
NN54,44.5,91.0,0.0
NN55,45.5,91.0,0.0
NN56,46.5,91.0,0.0
NN57,47.5,91.0,0.0
NN58,48.5,91.0,0.0
NN59,49.5,91.0,0.0
NO50,50.5,91.0,0.0
NO51,51.5,91.0,0.0
NO52,52.5,91.0,0.0
NO53,53.5,91.0,0.0
NO54,54.5,91.0,0.0
NO55,55.5,91.0,0.0
NO56,56.5,91.0,0.0
NO57,57.5,91.0,0.0
NO58,58.5,91.0,0.0
NO59,59.5,91.0,0.0
NP50,60.5,91.0,0.0
NP51,61.5,91.0,0.0
NP52,62.5,91.0,0.0
NP53,63.5,91.0,0.0
NP54,64.5,91.0,0.0
NP55,65.5,91.0,0.0
NP56,66.5,91.0,0.0
NP57,67.5,91.0,0.0
NP58,68.5,91.0,0.0
NP59,69.5,91.0,0.0
NQ50,70.5,91.0,0.0
NQ51,71.5,91.0,0.0
NQ52,72.5,91.0,0.0
NQ53,73.5,91.0,0.0
NQ54,74.5,91.0,0.0
NQ55,75.5,91.0,0.0
NQ56,76.5,91.0,0.0
NQ57,77.5,91.0,0.0
NQ58,78.5,91.0,0.0
NQ59,79.5,91.0,0.0
NR50,80.5,91.0,0.0
NR51,81.5,91.0,0.0
NR52,82.5,91.0,0.0
NR53,83.5,91.0,0.0
NR54,84.5,91.0,0.0
NR55,85.5,91.0,0.0
NR56,86.5,91.0,0.0
NR57,87.5,91.0,0.0
NR58,88.5,91.0,0.0
NR59,89.5,91.0,0.0
NA60,-89.5,93.0,0.0
NA61,-88.5,93.0,0.0
NA62,-87.5,93.0,0.0
NA63,-86.5,93.0,0.0
NA64,-85.5,93.0,0.0
NA65,-84.5,93.0,0.0
NA66,-83.5,93.0,0.0
NA67,-82.5,93.0,0.0
NA68,-81.5,93.0,0.0
NA69,-80.5,93.0,0.0
NB60,-79.5,93.0,0.0
NB61,-78.5,93.0,0.0
NB62,-77.5,93.0,0.0
NB63,-76.5,93.0,0.0
NB64,-75.5,93.0,0.0
NB65,-74.5,93.0,0.0
NB66,-73.5,93.0,0.0
NB67,-72.5,93.0,0.0
NB68,-71.5,93.0,0.0
NB69,-70.5,93.0,0.0
NC60,-69.5,93.0,0.0
NC61,-68.5,93.0,0.0
NC62,-67.5,93.0,0.0
NC63,-66.5,93.0,0.0
NC64,-65.5,93.0,0.0
NC65,-64.5,93.0,0.0
NC66,-63.5,93.0,0.0
NC67,-62.5,93.0,0.0
NC68,-61.5,93.0,0.0
NC69,-60.5,93.0,0.0
ND60,-59.5,93.0,0.0
ND61,-58.5,93.0,0.0
ND62,-57.5,93.0,0.0
ND63,-56.5,93.0,0.0
ND64,-55.5,93.0,0.0
ND65,-54.5,93.0,0.0
ND66,-53.5,93.0,0.0
ND67,-52.5,93.0,0.0
ND68,-51.5,93.0,0.0
ND69,-50.5,93.0,0.0
NE60,-49.5,93.0,0.0
NE61,-48.5,93.0,0.0
NE62,-47.5,93.0,0.0
NE63,-46.5,93.0,0.0
NE64,-45.5,93.0,0.0
NE65,-44.5,93.0,0.0
NE66,-43.5,93.0,0.0
NE67,-42.5,93.0,0.0
NE68,-41.5,93.0,0.0
NE69,-40.5,93.0,0.0
NF60,-39.5,93.0,0.0
NF61,-38.5,93.0,0.0
NF62,-37.5,93.0,0.0
NF63,-36.5,93.0,0.0
NF64,-35.5,93.0,0.0
NF65,-34.5,93.0,0.0
NF66,-33.5,93.0,0.0
NF67,-32.5,93.0,0.0
NF68,-31.5,93.0,0.0
NF69,-30.5,93.0,0.0
NG60,-29.5,93.0,0.0
NG61,-28.5,93.0,0.0
NG62,-27.5,93.0,0.0
NG63,-26.5,93.0,0.0
NG64,-25.5,93.0,0.0
NG65,-24.5,93.0,0.0
NG66,-23.5,93.0,0.0
NG67,-22.5,93.0,0.0
NG68,-21.5,93.0,0.0
NG69,-20.5,93.0,0.0
NH60,-19.5,93.0,0.0
NH61,-18.5,93.0,0.0
NH62,-17.5,93.0,0.0
NH63,-16.5,93.0,0.0
NH64,-15.5,93.0,0.0
NH65,-14.5,93.0,0.0
NH66,-13.5,93.0,0.0
NH67,-12.5,93.0,0.0
NH68,-11.5,93.0,0.0
NH69,-10.5,93.0,0.0
NI60,-9.5,93.0,0.0
NI61,-8.5,93.0,0.0
NI62,-7.5,93.0,0.0
NI63,-6.5,93.0,0.0
NI64,-5.5,93.0,0.0
NI65,-4.5,93.0,0.0
NI66,-3.5,93.0,0.0
NI67,-2.5,93.0,0.0
NI68,-1.5,93.0,0.0
NI69,-0.5,93.0,0.0
NJ60,0.5,93.0,0.0
NJ61,1.5,93.0,0.0
NJ62,2.5,93.0,0.0
NJ63,3.5,93.0,0.0
NJ64,4.5,93.0,0.0
NJ65,5.5,93.0,0.0
NJ66,6.5,93.0,0.0
NJ67,7.5,93.0,0.0
NJ68,8.5,93.0,0.0
NJ69,9.5,93.0,0.0
NK60,10.5,93.0,0.0
NK61,11.5,93.0,0.0
NK62,12.5,93.0,0.0
NK63,13.5,93.0,0.0
NK64,14.5,93.0,0.0
NK65,15.5,93.0,0.0
NK66,16.5,93.0,0.0
NK67,17.5,93.0,0.0
NK68,18.5,93.0,0.0
NK69,19.5,93.0,0.0
NL60,20.5,93.0,0.0
NL61,21.5,93.0,0.0
NL62,22.5,93.0,0.0
NL63,23.5,93.0,0.0
NL64,24.5,93.0,0.0
NL65,25.5,93.0,0.0
NL66,26.5,93.0,0.0
NL67,27.5,93.0,0.0
NL68,28.5,93.0,0.0
NL69,29.5,93.0,0.0
NM60,30.5,93.0,0.0
NM61,31.5,93.0,0.0
NM62,32.5,93.0,0.0
NM63,33.5,93.0,0.0
NM64,34.5,93.0,0.0
NM65,35.5,93.0,0.0
NM66,36.5,93.0,0.0
NM67,37.5,93.0,0.0
NM68,38.5,93.0,0.0
NM69,39.5,93.0,0.0
NN60,40.5,93.0,0.0
NN61,41.5,93.0,0.0
NN62,42.5,93.0,0.0
NN63,43.5,93.0,0.0
NN64,44.5,93.0,0.0
NN65,45.5,93.0,0.0
NN66,46.5,93.0,0.0
NN67,47.5,93.0,0.0
NN68,48.5,93.0,0.0
NN69,49.5,93.0,0.0
NO60,50.5,93.0,0.0
NO61,51.5,93.0,0.0
NO62,52.5,93.0,0.0
NO63,53.5,93.0,0.0
NO64,54.5,93.0,0.0
NO65,55.5,93.0,0.0
NO66,56.5,93.0,0.0
NO67,57.5,93.0,0.0
NO68,58.5,93.0,0.0
NO69,59.5,93.0,0.0
NP60,60.5,93.0,0.0
NP61,61.5,93.0,0.0
NP62,62.5,93.0,0.0
NP63,63.5,93.0,0.0
NP64,64.5,93.0,0.0
NP65,65.5,93.0,0.0
NP66,66.5,93.0,0.0
NP67,67.5,93.0,0.0
NP68,68.5,93.0,0.0
NP69,69.5,93.0,0.0
NQ60,70.5,93.0,0.0
NQ61,71.5,93.0,0.0
NQ62,72.5,93.0,0.0
NQ63,73.5,93.0,0.0
NQ64,74.5,93.0,0.0
NQ65,75.5,93.0,0.0
NQ66,76.5,93.0,0.0
NQ67,77.5,93.0,0.0
NQ68,78.5,93.0,0.0
NQ69,79.5,93.0,0.0
NR60,80.5,93.0,0.0
NR61,81.5,93.0,0.0
NR62,82.5,93.0,0.0
NR63,83.5,93.0,0.0
NR64,84.5,93.0,0.0
NR65,85.5,93.0,0.0
NR66,86.5,93.0,0.0
NR67,87.5,93.0,0.0
NR68,88.5,93.0,0.0
NR69,89.5,93.0,0.0
NA70,-89.5,95.0,0.0
NA71,-88.5,95.0,0.0
NA72,-87.5,95.0,0.0
NA73,-86.5,95.0,0.0
NA74,-85.5,95.0,0.0
NA75,-84.5,95.0,0.0
NA76,-83.5,95.0,0.0
NA77,-82.5,95.0,0.0
NA78,-81.5,95.0,0.0
NA79,-80.5,95.0,0.0
NB70,-79.5,95.0,0.0
NB71,-78.5,95.0,0.0
NB72,-77.5,95.0,0.0
NB73,-76.5,95.0,0.0
NB74,-75.5,95.0,0.0
NB75,-74.5,95.0,0.0
NB76,-73.5,95.0,0.0
NB77,-72.5,95.0,0.0
NB78,-71.5,95.0,0.0
NB79,-70.5,95.0,0.0
NC70,-69.5,95.0,0.0
NC71,-68.5,95.0,0.0
NC72,-67.5,95.0,0.0
NC73,-66.5,95.0,0.0
NC74,-65.5,95.0,0.0
NC75,-64.5,95.0,0.0
NC76,-63.5,95.0,0.0
NC77,-62.5,95.0,0.0
NC78,-61.5,95.0,0.0
NC79,-60.5,95.0,0.0
ND70,-59.5,95.0,0.0
ND71,-58.5,95.0,0.0
ND72,-57.5,95.0,0.0
ND73,-56.5,95.0,0.0
ND74,-55.5,95.0,0.0
ND75,-54.5,95.0,0.0
ND76,-53.5,95.0,0.0
ND77,-52.5,95.0,0.0
ND78,-51.5,95.0,0.0
ND79,-50.5,95.0,0.0
NE70,-49.5,95.0,0.0
NE71,-48.5,95.0,0.0
NE72,-47.5,95.0,0.0
NE73,-46.5,95.0,0.0
NE74,-45.5,95.0,0.0
NE75,-44.5,95.0,0.0
NE76,-43.5,95.0,0.0
NE77,-42.5,95.0,0.0
NE78,-41.5,95.0,0.0
NE79,-40.5,95.0,0.0
NF70,-39.5,95.0,0.0
NF71,-38.5,95.0,0.0
NF72,-37.5,95.0,0.0
NF73,-36.5,95.0,0.0
NF74,-35.5,95.0,0.0
NF75,-34.5,95.0,0.0
NF76,-33.5,95.0,0.0
NF77,-32.5,95.0,0.0
NF78,-31.5,95.0,0.0
NF79,-30.5,95.0,0.0
NG70,-29.5,95.0,0.0
NG71,-28.5,95.0,0.0
NG72,-27.5,95.0,0.0
NG73,-26.5,95.0,0.0
NG74,-25.5,95.0,0.0
NG75,-24.5,95.0,0.0
NG76,-23.5,95.0,0.0
NG77,-22.5,95.0,0.0
NG78,-21.5,95.0,0.0
NG79,-20.5,95.0,0.0
NH70,-19.5,95.0,0.0
NH71,-18.5,95.0,0.0
NH72,-17.5,95.0,0.0
NH73,-16.5,95.0,0.0
NH74,-15.5,95.0,0.0
NH75,-14.5,95.0,0.0
NH76,-13.5,95.0,0.0
NH77,-12.5,95.0,0.0
NH78,-11.5,95.0,0.0
NH79,-10.5,95.0,0.0
NI70,-9.5,95.0,0.0
NI71,-8.5,95.0,0.0
NI72,-7.5,95.0,0.0
NI73,-6.5,95.0,0.0
NI74,-5.5,95.0,0.0
NI75,-4.5,95.0,0.0
NI76,-3.5,95.0,0.0
NI77,-2.5,95.0,0.0
NI78,-1.5,95.0,0.0
NI79,-0.5,95.0,0.0
NJ70,0.5,95.0,0.0
NJ71,1.5,95.0,0.0
NJ72,2.5,95.0,0.0
NJ73,3.5,95.0,0.0
NJ74,4.5,95.0,0.0
NJ75,5.5,95.0,0.0
NJ76,6.5,95.0,0.0
NJ77,7.5,95.0,0.0
NJ78,8.5,95.0,0.0
NJ79,9.5,95.0,0.0
NK70,10.5,95.0,0.0
NK71,11.5,95.0,0.0
NK72,12.5,95.0,0.0
NK73,13.5,95.0,0.0
NK74,14.5,95.0,0.0
NK75,15.5,95.0,0.0
NK76,16.5,95.0,0.0
NK77,17.5,95.0,0.0
NK78,18.5,95.0,0.0
NK79,19.5,95.0,0.0
NL70,20.5,95.0,0.0
NL71,21.5,95.0,0.0
NL72,22.5,95.0,0.0
NL73,23.5,95.0,0.0
NL74,24.5,95.0,0.0
NL75,25.5,95.0,0.0
NL76,26.5,95.0,0.0
NL77,27.5,95.0,0.0
NL78,28.5,95.0,0.0
NL79,29.5,95.0,0.0
NM70,30.5,95.0,0.0
NM71,31.5,95.0,0.0
NM72,32.5,95.0,0.0
NM73,33.5,95.0,0.0
NM74,34.5,95.0,0.0
NM75,35.5,95.0,0.0
NM76,36.5,95.0,0.0
NM77,37.5,95.0,0.0
NM78,38.5,95.0,0.0
NM79,39.5,95.0,0.0
NN70,40.5,95.0,0.0
NN71,41.5,95.0,0.0
NN72,42.5,95.0,0.0
NN73,43.5,95.0,0.0
NN74,44.5,95.0,0.0
NN75,45.5,95.0,0.0
NN76,46.5,95.0,0.0
NN77,47.5,95.0,0.0
NN78,48.5,95.0,0.0
NN79,49.5,95.0,0.0
NO70,50.5,95.0,0.0
NO71,51.5,95.0,0.0
NO72,52.5,95.0,0.0
NO73,53.5,95.0,0.0
NO74,54.5,95.0,0.0
NO75,55.5,95.0,0.0
NO76,56.5,95.0,0.0
NO77,57.5,95.0,0.0
NO78,58.5,95.0,0.0
NO79,59.5,95.0,0.0
NP70,60.5,95.0,0.0
NP71,61.5,95.0,0.0
NP72,62.5,95.0,0.0
NP73,63.5,95.0,0.0
NP74,64.5,95.0,0.0
NP75,65.5,95.0,0.0
NP76,66.5,95.0,0.0
NP77,67.5,95.0,0.0
NP78,68.5,95.0,0.0
NP79,69.5,95.0,0.0
NQ70,70.5,95.0,0.0
NQ71,71.5,95.0,0.0
NQ72,72.5,95.0,0.0
NQ73,73.5,95.0,0.0
NQ74,74.5,95.0,0.0
NQ75,75.5,95.0,0.0
NQ76,76.5,95.0,0.0
NQ77,77.5,95.0,0.0
NQ78,78.5,95.0,0.0
NQ79,79.5,95.0,0.0
NR70,80.5,95.0,0.0
NR71,81.5,95.0,0.0
NR72,82.5,95.0,0.0
NR73,83.5,95.0,0.0
NR74,84.5,95.0,0.0
NR75,85.5,95.0,0.0
NR76,86.5,95.0,0.0
NR77,87.5,95.0,0.0
NR78,88.5,95.0,0.0
NR79,89.5,95.0,0.0
NA80,-89.5,97.0,0.0
NA81,-88.5,97.0,0.0
NA82,-87.5,97.0,0.0
NA83,-86.5,97.0,0.0
NA84,-85.5,97.0,0.0
NA85,-84.5,97.0,0.0
NA86,-83.5,97.0,0.0
NA87,-82.5,97.0,0.0
NA88,-81.5,97.0,0.0
NA89,-80.5,97.0,0.0
NB80,-79.5,97.0,0.0
NB81,-78.5,97.0,0.0
NB82,-77.5,97.0,0.0
NB83,-76.5,97.0,0.0
NB84,-75.5,97.0,0.0
NB85,-74.5,97.0,0.0
NB86,-73.5,97.0,0.0
NB87,-72.5,97.0,0.0
NB88,-71.5,97.0,0.0
NB89,-70.5,97.0,0.0
NC80,-69.5,97.0,0.0
NC81,-68.5,97.0,0.0
NC82,-67.5,97.0,0.0
NC83,-66.5,97.0,0.0
NC84,-65.5,97.0,0.0
NC85,-64.5,97.0,0.0
NC86,-63.5,97.0,0.0
NC87,-62.5,97.0,0.0
NC88,-61.5,97.0,0.0
NC89,-60.5,97.0,0.0
ND80,-59.5,97.0,0.0
ND81,-58.5,97.0,0.0
ND82,-57.5,97.0,0.0
ND83,-56.5,97.0,0.0
ND84,-55.5,97.0,0.0
ND85,-54.5,97.0,0.0
ND86,-53.5,97.0,0.0
ND87,-52.5,97.0,0.0
ND88,-51.5,97.0,0.0
ND89,-50.5,97.0,0.0
NE80,-49.5,97.0,0.0
NE81,-48.5,97.0,0.0
NE82,-47.5,97.0,0.0
NE83,-46.5,97.0,0.0
NE84,-45.5,97.0,0.0
NE85,-44.5,97.0,0.0
NE86,-43.5,97.0,0.0
NE87,-42.5,97.0,0.0
NE88,-41.5,97.0,0.0
NE89,-40.5,97.0,0.0
NF80,-39.5,97.0,0.0
NF81,-38.5,97.0,0.0
NF82,-37.5,97.0,0.0
NF83,-36.5,97.0,0.0
NF84,-35.5,97.0,0.0
NF85,-34.5,97.0,0.0
NF86,-33.5,97.0,0.0
NF87,-32.5,97.0,0.0
NF88,-31.5,97.0,0.0
NF89,-30.5,97.0,0.0
NG80,-29.5,97.0,0.0
NG81,-28.5,97.0,0.0
NG82,-27.5,97.0,0.0
NG83,-26.5,97.0,0.0
NG84,-25.5,97.0,0.0
NG85,-24.5,97.0,0.0
NG86,-23.5,97.0,0.0
NG87,-22.5,97.0,0.0
NG88,-21.5,97.0,0.0
NG89,-20.5,97.0,0.0
NH80,-19.5,97.0,0.0
NH81,-18.5,97.0,0.0
NH82,-17.5,97.0,0.0
NH83,-16.5,97.0,0.0
NH84,-15.5,97.0,0.0
NH85,-14.5,97.0,0.0
NH86,-13.5,97.0,0.0
NH87,-12.5,97.0,0.0
NH88,-11.5,97.0,0.0
NH89,-10.5,97.0,0.0
NI80,-9.5,97.0,0.0
NI81,-8.5,97.0,0.0
NI82,-7.5,97.0,0.0
NI83,-6.5,97.0,0.0
NI84,-5.5,97.0,0.0
NI85,-4.5,97.0,0.0
NI86,-3.5,97.0,0.0
NI87,-2.5,97.0,0.0
NI88,-1.5,97.0,0.0
NI89,-0.5,97.0,0.0
NJ80,0.5,97.0,0.0
NJ81,1.5,97.0,0.0
NJ82,2.5,97.0,0.0
NJ83,3.5,97.0,0.0
NJ84,4.5,97.0,0.0
NJ85,5.5,97.0,0.0
NJ86,6.5,97.0,0.0
NJ87,7.5,97.0,0.0
NJ88,8.5,97.0,0.0
NJ89,9.5,97.0,0.0
NK80,10.5,97.0,0.0
NK81,11.5,97.0,0.0
NK82,12.5,97.0,0.0
NK83,13.5,97.0,0.0
NK84,14.5,97.0,0.0
NK85,15.5,97.0,0.0
NK86,16.5,97.0,0.0
NK87,17.5,97.0,0.0
NK88,18.5,97.0,0.0
NK89,19.5,97.0,0.0
NL80,20.5,97.0,0.0
NL81,21.5,97.0,0.0
NL82,22.5,97.0,0.0
NL83,23.5,97.0,0.0
NL84,24.5,97.0,0.0
NL85,25.5,97.0,0.0
NL86,26.5,97.0,0.0
NL87,27.5,97.0,0.0
NL88,28.5,97.0,0.0
NL89,29.5,97.0,0.0
NM80,30.5,97.0,0.0
NM81,31.5,97.0,0.0
NM82,32.5,97.0,0.0
NM83,33.5,97.0,0.0
NM84,34.5,97.0,0.0
NM85,35.5,97.0,0.0
NM86,36.5,97.0,0.0
NM87,37.5,97.0,0.0
NM88,38.5,97.0,0.0
NM89,39.5,97.0,0.0
NN80,40.5,97.0,0.0
NN81,41.5,97.0,0.0
NN82,42.5,97.0,0.0
NN83,43.5,97.0,0.0
NN84,44.5,97.0,0.0
